I0426 13:04:00.449563       1 options.go:222] external host was not specified, using 172.16.0.82
I0430 09:26:37.695233       1 alloc.go:330] "allocated clusterIPs" service="default/redis" clusterIPs={"IPv4":"10.107.140.56"}
I0430 09:26:37.783169       1 alloc.go:330] "allocated clusterIPs" service="default/result" clusterIPs={"IPv4":"10.109.142.37"}
I0430 09:26:37.890417       1 alloc.go:330] "allocated clusterIPs" service="default/vote" clusterIPs={"IPv4":"10.96.183.3"}
E0430 09:40:32.304902       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/kube-system/kube-proxy-vwf2j/kube-proxy", Err:(*net.OpError)(0xc009276a00)}: Get "https://172.16.0.86:10250/containerLogs/kube-system/kube-proxy-vwf2j/kube-proxy": dial tcp 172.16.0.86:10250: i/o timeout
I0430 09:40:32.305224       1 trace.go:236] Trace[1236444367]: "Get" accept:application/json, */*,audit-id:d1ae06ee-039c-4b79-9fec-d4a767c0ade2,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 09:40:02.303) (total time: 30002ms):
Trace[1236444367]: ---"Writing http response done" 30001ms (09:40:32.305)
Trace[1236444367]: [30.002039422s] [30.002039422s] END
E0430 09:40:33.397520       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/db-6d9f87bb9b-wdfzq/postgres", Err:(*net.OpError)(0xc009f398b0)}: Get "https://172.16.0.86:10250/containerLogs/default/db-6d9f87bb9b-wdfzq/postgres": dial tcp 172.16.0.86:10250: connect: no route to host
I0430 09:40:33.397735       1 trace.go:236] Trace[1638931221]: "Get" accept:application/json, */*,audit-id:c5a7d6cd-09c7-41c0-ad4a-b01f3e6c8860,client:172.16.0.82,api-group:,api-version:v1,name:db-6d9f87bb9b-wdfzq,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/db-6d9f87bb9b-wdfzq/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 09:40:32.362) (total time: 1034ms):
Trace[1638931221]: ---"Writing http response done" 1033ms (09:40:33.397)
Trace[1638931221]: [1.034908369s] [1.034908369s] END
E0430 09:40:34.454223       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/redis-77fccb7f9-q9gjj/redis", Err:(*net.OpError)(0xc00bd9efa0)}: Get "https://172.16.0.86:10250/containerLogs/default/redis-77fccb7f9-q9gjj/redis": dial tcp 172.16.0.86:10250: connect: no route to host
I0430 09:40:34.454408       1 trace.go:236] Trace[1398441182]: "Get" accept:application/json, */*,audit-id:52e6609f-04d4-4be6-80ef-3b30d260980d,client:172.16.0.82,api-group:,api-version:v1,name:redis-77fccb7f9-q9gjj,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/redis-77fccb7f9-q9gjj/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 09:40:33.407) (total time: 1047ms):
Trace[1398441182]: ---"Writing http response done" 1045ms (09:40:34.454)
Trace[1398441182]: [1.047017357s] [1.047017357s] END
E0430 09:40:35.509354       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-dz9fg/vote", Err:(*net.OpError)(0xc009bf4cd0)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-dz9fg/vote": dial tcp 172.16.0.86:10250: connect: no route to host
I0430 09:40:35.509449       1 trace.go:236] Trace[526032998]: "Get" accept:application/json, */*,audit-id:10197806-60b7-4b56-a1bf-0613790cef13,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-dz9fg,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-dz9fg/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 09:40:34.467) (total time: 1041ms):
Trace[526032998]: ---"Writing http response done" 1040ms (09:40:35.509)
Trace[526032998]: [1.041722017s] [1.041722017s] END
E0430 09:40:36.564342       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-gcfd2/vote", Err:(*net.OpError)(0xc00b79cdc0)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-gcfd2/vote": dial tcp 172.16.0.86:10250: connect: no route to host
I0430 09:40:36.564543       1 trace.go:236] Trace[2050143816]: "Get" accept:application/json, */*,audit-id:85a196af-d35b-415f-bfb1-3975c31c9e7d,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-gcfd2,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-gcfd2/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 09:40:35.510) (total time: 1053ms):
Trace[2050143816]: ---"Writing http response done" 1052ms (09:40:36.564)
Trace[2050143816]: [1.053890499s] [1.053890499s] END
E0430 09:40:37.621550       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-pgzkb/vote", Err:(*net.OpError)(0xc00b79dc20)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-pgzkb/vote": dial tcp 172.16.0.86:10250: connect: no route to host
I0430 09:40:37.621725       1 trace.go:236] Trace[364819588]: "Get" accept:application/json, */*,audit-id:15fec093-12c7-4ce9-acb1-eb52ee949483,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-pgzkb,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-pgzkb/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 09:40:36.565) (total time: 1055ms):
Trace[364819588]: ---"Writing http response done" 1054ms (09:40:37.621)
Trace[364819588]: [1.055859535s] [1.055859535s] END
E0430 09:40:38.295685       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/db-6d9f87bb9b-wdfzq/postgres", Err:(*net.OpError)(0xc00880df90)}: Get "https://172.16.0.86:10250/containerLogs/default/db-6d9f87bb9b-wdfzq/postgres": dial tcp 172.16.0.86:10250: connect: no route to host
E0430 09:40:39.509194       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/redis-77fccb7f9-q9gjj/redis", Err:(*net.OpError)(0xc00521c780)}: Get "https://172.16.0.86:10250/containerLogs/default/redis-77fccb7f9-q9gjj/redis": dial tcp 172.16.0.86:10250: connect: no route to host
I0430 09:40:39.509297       1 trace.go:236] Trace[541396197]: "Get" accept:application/json, */*,audit-id:f3da1081-8e8c-48ed-9421-6244d467a071,client:172.16.0.82,api-group:,api-version:v1,name:redis-77fccb7f9-q9gjj,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/redis-77fccb7f9-q9gjj/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 09:40:38.447) (total time: 1062ms):
Trace[541396197]: ---"Writing http response done" 1060ms (09:40:39.509)
Trace[541396197]: [1.062212137s] [1.062212137s] END
E0430 09:40:40.757467       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-dz9fg/vote", Err:(*net.OpError)(0xc005662ff0)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-dz9fg/vote": dial tcp 172.16.0.86:10250: connect: no route to host
I0430 09:40:40.757666       1 trace.go:236] Trace[82782703]: "Get" accept:application/json, */*,audit-id:0b9497dc-a19e-46d7-aaa1-51a0c1dabeca,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-dz9fg,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-dz9fg/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 09:40:39.715) (total time: 1041ms):
Trace[82782703]: ---"Writing http response done" 1040ms (09:40:40.757)
Trace[82782703]: [1.041828855s] [1.041828855s] END
E0430 09:40:41.878275       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-gcfd2/vote", Err:(*net.OpError)(0xc00a592aa0)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-gcfd2/vote": dial tcp 172.16.0.86:10250: connect: no route to host
I0430 09:40:41.878501       1 trace.go:236] Trace[1986758706]: "Get" accept:application/json, */*,audit-id:40a1451c-56fa-4f79-8501-e0fdd44b065a,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-gcfd2,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-gcfd2/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 09:40:40.823) (total time: 1055ms):
Trace[1986758706]: ---"Writing http response done" 1054ms (09:40:41.878)
Trace[1986758706]: [1.055178823s] [1.055178823s] END
E0430 09:40:42.997785       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-pgzkb/vote", Err:(*net.OpError)(0xc0079ca230)}: Get "https://172.16.0.86:10250/containerLogs/default/vote-79b55466bc-pgzkb/vote": dial tcp 172.16.0.86:10250: connect: no route to host
I0430 09:40:42.998025       1 trace.go:236] Trace[188744371]: "Get" accept:application/json, */*,audit-id:f536c76a-82d5-4103-b415-a7dcbd027bd9,client:172.16.0.82,api-group:,api-version:v1,name:vote-79b55466bc-pgzkb,subresource:log,namespace:default,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/default/pods/vote-79b55466bc-pgzkb/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 09:40:41.937) (total time: 1060ms):
Trace[188744371]: ---"Writing http response done" 1059ms (09:40:42.997)
Trace[188744371]: [1.060802533s] [1.060802533s] END
E0430 09:40:43.323945       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/kube-flannel/kube-flannel-ds-tn4ws/install-cni-plugin", Err:(*net.OpError)(0xc007f92d70)}: Get "https://172.16.0.86:10250/containerLogs/kube-flannel/kube-flannel-ds-tn4ws/install-cni-plugin": dial tcp 172.16.0.86:10250: connect: no route to host
E0430 09:40:45.045368       1 status.go:71] apiserver received an error that is not an metav1.Status: &url.Error{Op:"Get", URL:"https://172.16.0.86:10250/containerLogs/kube-system/kube-proxy-vwf2j/kube-proxy", Err:(*net.OpError)(0xc00b1af220)}: Get "https://172.16.0.86:10250/containerLogs/kube-system/kube-proxy-vwf2j/kube-proxy": dial tcp 172.16.0.86:10250: connect: no route to host
I0430 09:40:45.045637       1 trace.go:236] Trace[372131708]: "Get" accept:application/json, */*,audit-id:d5b5594e-d2d5-4d82-943e-af4ad39109c5,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (30-Apr-2024 09:40:44.000) (total time: 1045ms):
Trace[372131708]: ---"Writing http response done" 1044ms (09:40:45.045)
Trace[372131708]: [1.045422114s] [1.045422114s] END
I0501 07:17:32.308926       1 trace.go:236] Trace[277157023]: "Get" accept:application/json, */*,audit-id:891d991e-1298-4a81-bdc6-f34d36daa6fb,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:17:29.860) (total time: 2448ms):
Trace[277157023]: ---"Writing http response done" 2447ms (07:17:32.308)
Trace[277157023]: [2.448530249s] [2.448530249s] END
I0501 07:17:32.873917       1 trace.go:236] Trace[1926530915]: "Get" accept:application/json, */*,audit-id:c6b615da-534b-4ac3-995f-ccb419efbe98,client:172.16.0.82,api-group:,api-version:v1,name:metrics-server-84989b68d9-rqmfn,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/metrics-server-84989b68d9-rqmfn/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:17:32.320) (total time: 553ms):
Trace[1926530915]: ---"Writing http response done" 552ms (07:17:32.873)
Trace[1926530915]: [553.284763ms] [553.284763ms] END
I0501 07:17:37.923957       1 trace.go:236] Trace[500139473]: "Get" accept:application/json, */*,audit-id:31b13db3-be59-4532-bca0-af4bd0a48923,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:17:34.487) (total time: 3436ms):
Trace[500139473]: ---"Writing http response done" 3435ms (07:17:37.923)
Trace[500139473]: [3.436557473s] [3.436557473s] END
I0501 07:17:38.827716       1 trace.go:236] Trace[1285741940]: "Get" accept:application/json, */*,audit-id:134ea8e5-048a-4e13-8fef-cedc15804e22,client:172.16.0.82,api-group:,api-version:v1,name:metrics-server-84989b68d9-rqmfn,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/metrics-server-84989b68d9-rqmfn/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:17:38.049) (total time: 778ms):
Trace[1285741940]: ---"Writing http response done" 777ms (07:17:38.827)
Trace[1285741940]: [778.342247ms] [778.342247ms] END
I0501 07:20:16.203394       1 trace.go:236] Trace[60725457]: "Get" accept:application/json, */*,audit-id:fa2354db-7f54-4683-b848-a495906b9cc7,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:20:13.680) (total time: 2522ms):
Trace[60725457]: ---"Writing http response done" 2521ms (07:20:16.203)
Trace[60725457]: [2.522603303s] [2.522603303s] END
I0501 07:20:16.951876       1 trace.go:236] Trace[1614776025]: "Get" accept:application/json, */*,audit-id:63849cc8-d2ce-4f17-a7a7-3457e4fb9d5b,client:172.16.0.82,api-group:,api-version:v1,name:metrics-server-84989b68d9-rqmfn,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/metrics-server-84989b68d9-rqmfn/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:20:16.210) (total time: 741ms):
Trace[1614776025]: ---"Writing http response done" 740ms (07:20:16.951)
Trace[1614776025]: [741.339741ms] [741.339741ms] END
I0501 07:20:21.859873       1 trace.go:236] Trace[1274987495]: "Get" accept:application/json, */*,audit-id:e1afbdbe-5728-4f48-843a-6ed99bfaa11e,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:20:18.366) (total time: 3492ms):
Trace[1274987495]: ---"Writing http response done" 3491ms (07:20:21.859)
Trace[1274987495]: [3.49294307s] [3.49294307s] END
I0501 07:20:22.708804       1 trace.go:236] Trace[168589798]: "Get" accept:application/json, */*,audit-id:e073446f-beef-4860-ae63-bf2874d297e2,client:172.16.0.82,api-group:,api-version:v1,name:metrics-server-84989b68d9-rqmfn,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/metrics-server-84989b68d9-rqmfn/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:20:22.001) (total time: 707ms):
Trace[168589798]: ---"Writing http response done" 705ms (07:20:22.708)
Trace[168589798]: [707.11213ms] [707.11213ms] END
I0501 07:23:51.044824       1 trace.go:236] Trace[1217149943]: "Get" accept:application/json, */*,audit-id:a36c386e-2804-44a9-a3dd-dbe540015892,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:23:48.228) (total time: 2816ms):
Trace[1217149943]: ---"Writing http response done" 2815ms (07:23:51.044)
Trace[1217149943]: [2.81650277s] [2.81650277s] END
I0501 07:23:52.475621       1 trace.go:236] Trace[1566797144]: "Get" accept:application/json, */*,audit-id:9ad19558-84a5-4a3a-a084-3e245d496e54,client:172.16.0.82,api-group:,api-version:v1,name:kube-flannel-ds-tn4ws,subresource:log,namespace:kube-flannel,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-flannel/pods/kube-flannel-ds-tn4ws/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:23:51.782) (total time: 693ms):
Trace[1566797144]: ---"Writing http response done" 692ms (07:23:52.475)
Trace[1566797144]: [693.467977ms] [693.467977ms] END
I0501 07:23:56.363243       1 trace.go:236] Trace[1072737118]: "Get" accept:application/json, */*,audit-id:22563328-42c4-442c-9ca1-a0a90905e87b,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:23:53.092) (total time: 3271ms):
Trace[1072737118]: ---"Writing http response done" 3269ms (07:23:56.363)
Trace[1072737118]: [3.271148398s] [3.271148398s] END
I0501 07:23:57.173836       1 trace.go:236] Trace[478009209]: "Get" accept:application/json, */*,audit-id:961dcd67-8dfb-4ac8-aeee-8ed86ebc7c7f,client:172.16.0.82,api-group:,api-version:v1,name:metrics-server-84989b68d9-rqmfn,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/metrics-server-84989b68d9-rqmfn/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:23:56.501) (total time: 672ms):
Trace[478009209]: ---"Writing http response done" 670ms (07:23:57.173)
Trace[478009209]: [672.296027ms] [672.296027ms] END
I0501 07:26:24.355899       1 trace.go:236] Trace[1081082284]: "Get" accept:application/json, */*,audit-id:37d34ceb-6c55-4657-bc56-5e22afc2763e,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:26:21.682) (total time: 2673ms):
Trace[1081082284]: ---"Writing http response done" 2672ms (07:26:24.355)
Trace[1081082284]: [2.673463137s] [2.673463137s] END
I0501 07:26:29.780601       1 trace.go:236] Trace[255652317]: "Get" accept:application/json, */*,audit-id:902e245c-4f61-41d3-bb08-8d7b68b67a3a,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:26:26.316) (total time: 3464ms):
Trace[255652317]: ---"Writing http response done" 3463ms (07:26:29.780)
Trace[255652317]: [3.464554223s] [3.464554223s] END
I0501 07:26:30.536636       1 trace.go:236] Trace[2099781586]: "Get" accept:application/json, */*,audit-id:8b6b4192-8fe5-40c1-9e66-1c1af2d5d03f,client:172.16.0.82,api-group:,api-version:v1,name:metrics-server-84989b68d9-rqmfn,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/metrics-server-84989b68d9-rqmfn/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:26:29.907) (total time: 629ms):
Trace[2099781586]: ---"Writing http response done" 628ms (07:26:30.536)
Trace[2099781586]: [629.575695ms] [629.575695ms] END
I0501 07:28:04.626924       1 trace.go:236] Trace[1737495332]: "Get" accept:application/json, */*,audit-id:5f66388b-2e19-4466-8463-8634afdb6a9b,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:28:02.128) (total time: 2498ms):
Trace[1737495332]: ---"Writing http response done" 2497ms (07:28:04.626)
Trace[1737495332]: [2.498205535s] [2.498205535s] END
I0501 07:28:05.300145       1 trace.go:236] Trace[224458385]: "Get" accept:application/json, */*,audit-id:fe22a135-f981-447c-b6a3-f715cf146e4d,client:172.16.0.82,api-group:,api-version:v1,name:metrics-server-84989b68d9-rqmfn,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/metrics-server-84989b68d9-rqmfn/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:28:04.632) (total time: 667ms):
Trace[224458385]: ---"Writing http response done" 666ms (07:28:05.300)
Trace[224458385]: [667.481422ms] [667.481422ms] END
I0501 07:28:10.288696       1 trace.go:236] Trace[1321994379]: "Get" accept:application/json, */*,audit-id:bc954b83-ca54-47b2-bfb8-e466a5994057,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:28:06.861) (total time: 3427ms):
Trace[1321994379]: ---"Writing http response done" 3425ms (07:28:10.288)
Trace[1321994379]: [3.427350137s] [3.427350137s] END
I0501 07:28:11.075555       1 trace.go:236] Trace[2142180894]: "Get" accept:application/json, */*,audit-id:399c72a0-9a2a-40a6-bd32-cb806627be4e,client:172.16.0.82,api-group:,api-version:v1,name:metrics-server-84989b68d9-rqmfn,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/metrics-server-84989b68d9-rqmfn/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:28:10.418) (total time: 656ms):
Trace[2142180894]: ---"Writing http response done" 655ms (07:28:11.075)
Trace[2142180894]: [656.569798ms] [656.569798ms] END
I0501 07:33:07.990663       1 trace.go:236] Trace[2095826479]: "Get" accept:application/json, */*,audit-id:e27102a6-d333-4fd2-8f03-d8e8c0e59bfa,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:33:05.433) (total time: 2557ms):
Trace[2095826479]: ---"Writing http response done" 2556ms (07:33:07.990)
Trace[2095826479]: [2.557299334s] [2.557299334s] END
I0501 07:33:08.524663       1 trace.go:236] Trace[544638086]: "Get" accept:application/json, */*,audit-id:f0f8ac7e-ec36-4c59-ab28-6a7a04add0a5,client:172.16.0.82,api-group:,api-version:v1,name:metrics-server-84989b68d9-rqmfn,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/metrics-server-84989b68d9-rqmfn/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:33:07.996) (total time: 527ms):
Trace[544638086]: ---"Writing http response done" 526ms (07:33:08.524)
Trace[544638086]: [527.858142ms] [527.858142ms] END
I0501 07:33:13.376367       1 trace.go:236] Trace[1955021326]: "Get" accept:application/json, */*,audit-id:a98ad0a0-2bd3-4790-bb3c-6c918d5d1075,client:172.16.0.82,api-group:,api-version:v1,name:kube-proxy-vwf2j,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/kube-proxy-vwf2j/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:33:10.319) (total time: 3056ms):
Trace[1955021326]: ---"Writing http response done" 3055ms (07:33:13.376)
Trace[1955021326]: [3.056790773s] [3.056790773s] END
I0501 07:33:14.467461       1 trace.go:236] Trace[2020958939]: "Get" accept:application/json, */*,audit-id:3452cd6d-53a9-46da-8513-155e2bcb3f28,client:172.16.0.82,api-group:,api-version:v1,name:metrics-server-84989b68d9-rqmfn,subresource:log,namespace:kube-system,protocol:HTTP/2.0,resource:pods,scope:resource,url:/api/v1/namespaces/kube-system/pods/metrics-server-84989b68d9-rqmfn/log,user-agent:kubectl/v1.29.4 (linux/amd64) kubernetes/55019c8,verb:CONNECT (01-May-2024 07:33:13.507) (total time: 959ms):
Trace[2020958939]: ---"Writing http response done" 958ms (07:33:14.467)
Trace[2020958939]: [959.44644ms] [959.44644ms] END
